run_id,scene_id,scene_family,condition,resolution,seed,target_id,numbered_object_count,candidate_count,correct_candidate_count,target_role_correct,expected_blocker_ids,predicted_blocker_ids,instance_exact_match,blocker_set_exact_match,truth_any_interference,predicted_any_interference,any_interference_correct
v1__scene_fc_clear_v04__L2__C6_D4__r02_s28102,scene_fc_clear_v04,FC_CLEAR,C6,D4,28102,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D4__r03_s28103,scene_fc_clear_v04,FC_CLEAR,C6,D4,28103,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D4__r04_s28104,scene_fc_clear_v04,FC_CLEAR,C6,D4,28104,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D4__r05_s28105,scene_fc_clear_v04,FC_CLEAR,C6,D4,28105,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D8__r01_s28101,scene_fc_clear_v04,FC_CLEAR,C6,D8,28101,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D8__r02_s28102,scene_fc_clear_v04,FC_CLEAR,C6,D8,28102,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D8__r03_s28103,scene_fc_clear_v04,FC_CLEAR,C6,D8,28103,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D8__r04_s28104,scene_fc_clear_v04,FC_CLEAR,C6,D8,28104,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v04__L2__C6_D8__r05_s28105,scene_fc_clear_v04,FC_CLEAR,C6,D8,28105,61,4,3,0,True,[],"[13, 38, 59]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C0_NA__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C0,,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C0_NA__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C0,,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C0_NA__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C0,,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C0_NA__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C0,,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C0_NA__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C0,,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C1_NA__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C1,,28101,62,4,3,2,True,[],[82],False,False,False,True,False
v1__scene_fc_clear_v05__L2__C1_NA__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C1,,28102,62,4,3,2,True,[],[82],False,False,False,True,False
v1__scene_fc_clear_v05__L2__C1_NA__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C1,,28103,62,4,3,2,True,[],[82],False,False,False,True,False
v1__scene_fc_clear_v05__L2__C1_NA__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C1,,28104,62,4,3,2,True,[],[82],False,False,False,True,False
v1__scene_fc_clear_v05__L2__C1_NA__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C1,,28105,62,4,3,2,True,[],[82],False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D4,28101,62,4,3,0,True,[],"[27, 42, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D4,28102,62,4,3,1,True,[],"[27, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D4,28103,62,4,3,0,True,[],"[27, 42, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D4,28104,62,4,3,1,True,[],"[27, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D4,28105,62,4,3,1,True,[],"[27, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C2,D8,28101,62,4,3,1,True,[],"[27, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C2,D8,28102,62,4,3,1,True,[],"[27, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C2,D8,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C2_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C2,D8,28104,62,4,3,1,True,[],"[27, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C2_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C2,D8,28105,62,4,3,1,True,[],"[27, 82]",False,False,False,True,False
v1__scene_fc_clear_v05__L2__C3_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D4,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D4,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D4,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D4,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D4,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C3,D8,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C3,D8,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C3,D8,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C3,D8,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C3_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C3,D8,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D4,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D4,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D4,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D4,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D4,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C4,D8,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C4,D8,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C4,D8,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C4,D8,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C4_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C4,D8,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D4,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D4,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D4,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D4,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D4,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C5,D8,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C5,D8,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C5,D8,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C5,D8,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C5_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C5,D8,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D4__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C6,D4,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D4__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C6,D4,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D4__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C6,D4,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D4__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C6,D4,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D4__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C6,D4,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D8__r01_s28101,scene_fc_clear_v05,FC_CLEAR,C6,D8,28101,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D8__r02_s28102,scene_fc_clear_v05,FC_CLEAR,C6,D8,28102,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D8__r03_s28103,scene_fc_clear_v05,FC_CLEAR,C6,D8,28103,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D8__r04_s28104,scene_fc_clear_v05,FC_CLEAR,C6,D8,28104,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_fc_clear_v05__L2__C6_D8__r05_s28105,scene_fc_clear_v05,FC_CLEAR,C6,D8,28105,62,4,3,3,True,[],[],True,True,False,False,True
v1__scene_lift_and_relocate_v01__L2__C0_NA__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C0,,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C0_NA__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C0,,28102,59,6,5,4,True,[64],"[64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C0_NA__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C0,,28103,59,6,5,4,True,[64],"[64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C0_NA__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C0,,28104,59,6,5,4,True,[64],"[64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C0_NA__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C0,,28105,59,6,5,4,True,[64],"[64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C1_NA__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C1,,28101,59,6,5,5,True,[64],[64],True,True,True,True,True
v1__scene_lift_and_relocate_v01__L2__C1_NA__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C1,,28102,59,6,5,5,True,[64],[64],True,True,True,True,True
v1__scene_lift_and_relocate_v01__L2__C1_NA__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C1,,28103,59,6,5,5,True,[64],[64],True,True,True,True,True
v1__scene_lift_and_relocate_v01__L2__C1_NA__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C1,,28104,59,6,5,5,True,[64],[64],True,True,True,True,True
v1__scene_lift_and_relocate_v01__L2__C1_NA__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C1,,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C2_D4__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D4,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C2_D4__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D4,28102,59,6,5,1,True,[64],"[16, 30, 32, 64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C2_D4__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D4,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C2_D4__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D4,28104,59,6,5,5,True,[64],[64],True,True,True,True,True
v1__scene_lift_and_relocate_v01__L2__C2_D4__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D4,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C2_D8__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D8,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C2_D8__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D8,28102,59,6,5,1,True,[64],"[16, 30, 32, 64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C2_D8__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D8,28103,59,6,5,1,True,[64],"[16, 30, 32, 64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C2_D8__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D8,28104,59,6,5,1,True,[64],"[16, 30, 32, 64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C2_D8__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C2,D8,28105,59,6,5,1,True,[64],"[16, 30, 32, 64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C3_D4__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D4,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D4__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D4,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D4__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D4,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D4__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D4,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D4__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D4,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D8__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D8,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D8__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D8,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D8__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D8,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D8__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D8,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C3_D8__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C3,D8,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D4__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D4,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D4__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D4,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D4__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D4,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D4__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D4,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D4__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D4,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D8__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D8,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D8__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D8,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D8__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D8,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D8__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D8,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C4_D8__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C4,D8,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D4__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D4,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D4__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D4,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D4__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D4,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D4__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D4,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D4__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D4,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D8__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D8,28101,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D8__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D8,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D8__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D8,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D8__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D8,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C5_D8__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C5,D8,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D4__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D4,28101,59,6,5,4,True,[64],"[64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C6_D4__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D4,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D4__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D4,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D4__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D4,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D4__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D4,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D8__r01_s28101,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D8,28101,59,6,5,4,True,[64],"[64, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v01__L2__C6_D8__r02_s28102,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D8,28102,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D8__r03_s28103,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D8,28103,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D8__r04_s28104,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D8,28104,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v01__L2__C6_D8__r05_s28105,scene_lift_and_relocate_v01,LIFT_AND_RELOCATE,C6,D8,28105,59,6,5,4,True,[64],[],False,False,True,False,False
v1__scene_lift_and_relocate_v02__L2__C0_NA__r01_s28101,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C0,,28101,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C0_NA__r02_s28102,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C0,,28102,70,6,5,4,True,[14],[],False,False,True,False,False
v1__scene_lift_and_relocate_v02__L2__C0_NA__r03_s28103,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C0,,28103,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C0_NA__r04_s28104,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C0,,28104,70,6,5,4,True,[14],[],False,False,True,False,False
v1__scene_lift_and_relocate_v02__L2__C0_NA__r05_s28105,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C0,,28105,70,6,5,4,True,[14],[],False,False,True,False,False
v1__scene_lift_and_relocate_v02__L2__C1_NA__r01_s28101,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C1,,28101,70,6,5,5,True,[14],[14],True,True,True,True,True
v1__scene_lift_and_relocate_v02__L2__C1_NA__r02_s28102,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C1,,28102,70,6,5,4,True,[14],"[14, 22]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C1_NA__r03_s28103,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C1,,28103,70,6,5,4,True,[14],"[14, 22]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C1_NA__r04_s28104,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C1,,28104,70,6,5,4,True,[14],"[14, 22]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C1_NA__r05_s28105,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C1,,28105,70,6,5,4,True,[14],"[14, 22]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D4__r01_s28101,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D4,28101,70,6,5,5,True,[14],[14],True,True,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D4__r02_s28102,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D4,28102,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D4__r03_s28103,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D4,28103,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D4__r04_s28104,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D4,28104,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D4__r05_s28105,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D4,28105,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D8__r01_s28101,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D8,28101,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D8__r02_s28102,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D8,28102,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
v1__scene_lift_and_relocate_v02__L2__C2_D8__r03_s28103,scene_lift_and_relocate_v02,LIFT_AND_RELOCATE,C2,D8,28103,70,6,5,1,True,[14],"[14, 22, 72, 77, 79]",False,False,True,True,True
